iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,time,                 speakerID,listenerID,intendedName, word1, word2, topSpeakerChoice,topListenerChoice,correctProb,correct
2,5,5,0.95,0.01,24,1,2,threat,threat,meter,falu,threat,0.999999999983858,true
2,5,5,0.95,0.01,25,2,1,threat,threat,shore,falu,shore,0.22050367286052,false
2,5,5,0.95,0.01,26,1,2,game,purse,game,lipu,game,0.99999999999999,true
2,5,5,0.95,0.01,27,2,1,danger,danger,shore,fuwo,shore,0.186900780298179,false
2,5,5,0.95,0.01,28,1,2,danger,purse,danger,fuwo,danger,0.999999962780172,true
2,5,5,0.95,0.01,29,2,1,cheek,coast,cheek,falu,cheek,0.998912149042309,true
2,5,5,0.95,0.01,30,1,2,coast,danger,coast,loqi,danger,0.186769531827854,false
2,5,5,0.95,0.01,31,2,1,vitamin,coast,vitamin,falu,coast,0.057109206603068,false
2,5,5,0.95,0.01,32,1,2,vitamin,threat,vitamin,hene,threat,0.000321471108257,false
2,5,5,0.95,0.01,33,2,1,bag,bag,cheek,hene,bag,0.999999637176217,true
2,5,5,0.95,0.01,34,1,2,danger,danger,game,fuwo,danger,0.999999999997874,true
2,5,5,0.95,0.01,35,2,1,bag,bag,shore,hene,bag,0.942847891475628,true
2,5,5,0.95,0.01,36,1,2,shore,shore,game,fuwo,shore,0.999999999391759,true
2,5,5,0.95,0.01,37,2,1,cheek,meter,cheek,falu,cheek,0.986127435856823,true
2,5,5,0.95,0.01,38,1,2,bag,bag,threat,hene,bag,0.998031215583911,true
2,5,5,0.95,0.01,39,2,1,purse,purse,bag,loqi,purse,0.999999999840929,true
2,5,5,0.95,0.01,40,1,2,game,bag,game,lipu,game,0.999999999999992,true
2,5,5,0.95,0.01,41,2,1,shore,purse,shore,fuwo,shore,0.998394529425016,true
2,5,5,0.95,0.01,42,1,2,threat,danger,threat,falu,danger,0.519180482167039,false
2,5,5,0.95,0.01,43,2,1,cheek,vitamin,cheek,falu,vitamin,0.663760268062755,false
2,5,5,0.95,0.01,44,1,2,cheek,game,cheek,falu,cheek,0.999999999999996,true
2,5,5,0.95,0.01,45,2,1,bag,bag,coast,hene,bag,0.999511427366327,true
2,5,5,0.95,0.01,46,1,2,bag,bag,threat,hene,bag,0.999272622903628,true
2,5,5,0.95,0.01,47,2,1,game,meter,game,lipu,game,0.999999987066903,true
