iterationNum,speakerAlpha,listenerAlpha,discountFactor,guessingEpsilon,time,                 speakerID,listenerID,intendedName, word1, word2, topSpeakerChoice,topListenerChoice,correctProb,correct,3.35036496350365
1,3,3,0.95,0.01,76,1,2,bag,bag,shore,hene,shore,0.021376690747425,false,
1,3,3,0.95,0.01,77,2,1,vitamin,meter,vitamin,qapamoma,vitamin,0.99999047802134,true,
1,3,3,0.95,0.01,78,1,2,danger,danger,threat,fuwo,threat,0.552805010409025,false,
1,3,3,0.95,0.01,79,2,1,danger,danger,meter,fuwo,danger,0.999998085245402,true,
1,3,3,0.95,0.01,80,1,2,shore,shore,cheek,nihatate,cheek,0.207692659987848,false,
1,3,3,0.95,0.01,81,2,1,danger,danger,vitamin,fuwo,danger,0.942473805585018,true,
1,3,3,0.95,0.01,82,1,2,meter,danger,meter,falu,meter,0.999999998904237,true,
1,3,3,0.95,0.01,83,2,1,coast,coast,meter,nihatate,coast,0.999999839466074,true,
1,3,3,0.95,0.01,84,1,2,game,coast,game,loqi,game,0.99941078184024,true,
1,3,3,0.95,0.01,85,2,1,shore,shore,meter,qapamoma,shore,0.999998595608952,true,
1,3,3,0.95,0.01,86,1,2,game,game,vitamin,loqi,game,0.999999866688154,true,
1,3,3,0.95,0.01,87,2,1,game,threat,game,loqi,game,0.999999997736134,true,
1,3,3,0.95,0.01,88,1,2,meter,meter,cheek,falu,meter,0.99954993118751,true,
1,3,3,0.95,0.01,89,2,1,purse,purse,game,lipu,purse,0.999998075435079,true,
1,3,3,0.95,0.01,90,1,2,vitamin,danger,vitamin,qapamoma,vitamin,0.999999984087391,true,
1,3,3,0.95,0.01,91,2,1,purse,purse,coast,lipu,coast,0.654814274333626,false,
1,3,3,0.95,0.01,92,1,2,purse,purse,game,lipu,purse,0.999999835170779,true,
1,3,3,0.95,0.01,93,2,1,meter,bag,meter,falu,meter,0.998349951741427,true,
1,3,3,0.95,0.01,94,1,2,shore,shore,vitamin,loqi,shore,0.999995074406778,true,
1,3,3,0.95,0.01,95,2,1,danger,danger,cheek,fuwo,danger,0.999997175502905,true,
1,3,3,0.95,0.01,96,1,2,cheek,threat,cheek,nihatate,threat,0.520311743516459,false,
1,3,3,0.95,0.01,97,2,1,bag,bag,danger,hene,danger,0.507497361873397,false,
1,3,3,0.95,0.01,98,1,2,bag,bag,vitamin,lipu,bag,0.999995650687296,true,
1,3,3,0.95,0.01,99,2,1,shore,shore,coast,loqi,shore,0.594141816112183,true,
1,3,3,0.95,0.01,100,1,2,purse,purse,bag,lipu,purse,0.954137572334332,true,
1,3,3,0.95,0.01,101,2,1,vitamin,threat,vitamin,qapamoma,vitamin,0.999999883247469,true,
1,3,3,0.95,0.01,102,1,2,cheek,meter,cheek,nihatate,cheek,0.999999939813535,true,
1,3,3,0.95,0.01,103,2,1,coast,danger,coast,falu,coast,0.998496344168184,true,
